Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
18842593;563901;Bílá;;;;;3883;Bílá;;;è.p.;90;;;46343;691044.00;985265.00;2013-12-04T00:00:00
18842607;563901;Bílá;;;;;3883;Bílá;;;è.p.;91;;;46343;691066.00;985216.00;2013-12-04T00:00:00
18842615;563901;Bílá;;;;;3883;Bílá;;;è.p.;92;;;46343;691029.38;985245.53;2025-01-20T00:00:00
18842623;563901;Bílá;;;;;46655;Chvalèovice;;;è.p.;3;;;46343;691453.38;987601.13;2013-12-04T00:00:00
18842631;563901;Bílá;;;;;46655;Chvalèovice;;;è.p.;4;;;46343;691455.39;987465.26;2022-10-27T00:00:00
18842640;563901;Bílá;;;;;46655;Chvalèovice;;;è.ev.;5;;;46343;691333.59;987647.46;2022-10-27T00:00:00
18842658;563901;Bílá;;;;;46655;Chvalèovice;;;è.p.;6;;;46343;691286.00;987714.00;2013-12-04T00:00:00
18842666;563901;Bílá;;;;;46655;Chvalèovice;;;è.p.;7;;;46343;691411.98;987434.42;2022-10-27T00:00:00
18842674;563901;Bílá;;;;;46655;Chvalèovice;;;è.p.;8;;;46343;691377.58;987464.21;2022-10-27T00:00:00
18842682;563901;Bílá;;;;;46655;Chvalèovice;;;è.p.;9;;;46343;691360.00;987505.00;2013-12-04T00:00:00
18842691;563901;Bílá;;;;;119628;Bohdánkov;;;è.p.;11;;;46342;690249.72;983254.92;2022-10-27T00:00:00
18842712;563901;Bílá;;;;;46655;Chvalèovice;;;è.p.;12;;;46343;691480.00;987504.00;2013-12-04T00:00:00
18842721;563901;Bílá;;;;;46655;Chvalèovice;;;è.p.;14;;;46343;691472.00;987382.00;2013-12-04T00:00:00
18842739;563901;Bílá;;;;;46655;Chvalèovice;;;è.p.;15;;;46343;691524.60;987436.12;2022-10-27T00:00:00
18842747;563901;Bílá;;;;;46655;Chvalèovice;;;è.p.;16;;;46343;691390.00;987443.00;2013-12-04T00:00:00
18842755;563901;Bílá;;;;;46655;Chvalèovice;;;è.p.;17;;;46343;691325.26;987537.37;2022-10-27T00:00:00
18842763;563901;Bílá;;;;;119628;Bohdánkov;;;è.p.;12;;;46342;689589.00;983431.00;2013-12-04T00:00:00
18842780;563901;Bílá;;;;;46655;Chvalèovice;;;è.p.;23;;;46343;691457.14;987488.51;2022-10-27T00:00:00
18842798;563901;Bílá;;;;;46655;Chvalèovice;;;è.p.;24;;;46343;691581.00;987315.00;2013-12-04T00:00:00
18842801;563901;Bílá;;;;;46655;Chvalèovice;;;è.p.;25;;;46343;691410.67;987649.20;2018-04-12T00:00:00
18842810;563901;Bílá;;;;;46639;Dehtáry;;;è.p.;2;;;46343;690682.00;987658.00;2013-12-04T00:00:00
18842828;563901;Bílá;;;;;46639;Dehtáry;;;è.p.;4;;;46343;690690.00;988101.00;2013-12-04T00:00:00
18842836;563901;Bílá;;;;;46639;Dehtáry;;;è.ev.;6;;;46343;690845.00;988571.00;2013-12-04T00:00:00
18842844;563901;Bílá;;;;;46639;Dehtáry;;;è.ev.;8;;;46343;690846.00;988638.00;2013-12-04T00:00:00
18842861;563901;Bílá;;;;;46639;Dehtáry;;;è.p.;10;;;46343;690725.98;988021.85;2022-10-27T00:00:00
18842879;563901;Bílá;;;;;46639;Dehtáry;;;è.p.;11;;;46343;690833.00;988495.00;2013-12-04T00:00:00
18842887;563901;Bílá;;;;;46639;Dehtáry;;;è.p.;16;;;46343;690780.94;988359.31;2022-10-27T00:00:00
18842895;563901;Bílá;;;;;46639;Dehtáry;;;è.p.;19;;;46343;690834.96;988868.94;2013-12-04T00:00:00
18842909;563901;Bílá;;;;;46639;Dehtáry;;;è.p.;20;;;46343;691082.13;988966.17;2018-04-12T00:00:00
