Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
12606740;536067;Kochánky;;;;;67733;Kochánky;;;è.p.;1;;;29474;714617.86;1025320.74;2021-12-09T00:00:00
12606758;536067;Kochánky;;;;;67733;Kochánky;;;è.p.;2;;;29474;714584.50;1025328.81;2013-12-01T00:00:00
12606766;536067;Kochánky;;;;;67733;Kochánky;;;è.p.;3;;;29474;714582.81;1025348.00;2013-12-01T00:00:00
12606774;536067;Kochánky;;;;;67733;Kochánky;;;è.p.;4;;;29474;714578.56;1025375.94;2013-12-01T00:00:00
12606782;536067;Kochánky;;;;;67733;Kochánky;;;è.p.;5;;;29474;714554.81;1025353.88;2013-12-01T00:00:00
12606791;536067;Kochánky;;;;;67733;Kochánky;;;è.p.;6;;;29474;714558.81;1025384.94;2013-12-01T00:00:00
12606804;536067;Kochánky;;;;;67733;Kochánky;;;è.p.;7;;;29474;714534.38;1025394.13;2013-12-01T00:00:00
12606812;536067;Kochánky;;;;;67733;Kochánky;;;è.p.;8;;;29474;714397.31;1025691.94;2013-12-01T00:00:00
12606821;536067;Kochánky;;;;;67733;Kochánky;;;è.p.;9;;;29474;714504.94;1025430.44;2013-12-01T00:00:00
12606839;536067;Kochánky;;;;;67733;Kochánky;;;è.p.;10;;;29474;714471.44;1025450.05;2022-10-16T00:00:00
12606847;536067;Kochánky;;;;;67733;Kochánky;;;è.p.;11;;;29474;714509.69;1025538.50;2013-12-01T00:00:00
12606855;536067;Kochánky;;;;;67733;Kochánky;;;è.p.;12;;;29474;714426.69;1025398.69;2013-12-01T00:00:00
12606863;536067;Kochánky;;;;;67733;Kochánky;;;è.p.;13;;;29474;714407.94;1025455.25;2013-12-01T00:00:00
12606871;536067;Kochánky;;;;;67733;Kochánky;;;è.p.;14;;;29474;714552.31;1025520.38;2013-12-01T00:00:00
12606880;536067;Kochánky;;;;;67733;Kochánky;;;è.p.;15;;;29474;714440.56;1025484.27;2016-09-12T00:00:00
12606898;536067;Kochánky;;;;;67733;Kochánky;;;è.p.;16;;;29474;714504.94;1025502.00;2013-12-01T00:00:00
