Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
5495954;549509;Kostelec nad Vltavou;;;;;70203;Kostelec nad Vltavou;;;è.p.;1;;;39858;766922.19;1105534.63;2013-12-06T00:00:00
5495962;549509;Kostelec nad Vltavou;;;;;70203;Kostelec nad Vltavou;;;è.p.;2;;;39858;766916.69;1105507.13;2013-12-06T00:00:00
5495971;549509;Kostelec nad Vltavou;;;;;70203;Kostelec nad Vltavou;;;è.p.;3;;;39858;766883.38;1105514.63;2013-12-06T00:00:00
5495989;549509;Kostelec nad Vltavou;;;;;70203;Kostelec nad Vltavou;;;è.p.;4;;;39858;766845.81;1105500.25;2013-12-06T00:00:00
5495997;549509;Kostelec nad Vltavou;;;;;70203;Kostelec nad Vltavou;;;è.p.;5;;;39858;766812.85;1105495.85;2022-10-23T00:00:00
5496004;549509;Kostelec nad Vltavou;;;;;70203;Kostelec nad Vltavou;;;è.p.;6;;;39858;766799.00;1105530.13;2013-12-06T00:00:00
5496012;549509;Kostelec nad Vltavou;;;;;70203;Kostelec nad Vltavou;;;è.p.;7;;;39858;766762.44;1105501.25;2013-12-06T00:00:00
5496021;549509;Kostelec nad Vltavou;;;;;70203;Kostelec nad Vltavou;;;è.p.;8;;;39858;766746.10;1105520.32;2022-10-23T00:00:00
5496039;549509;Kostelec nad Vltavou;;;;;70203;Kostelec nad Vltavou;;;è.p.;9;;;39858;766726.24;1105549.35;2023-03-28T00:00:00
5496047;549509;Kostelec nad Vltavou;;;;;70203;Kostelec nad Vltavou;;;è.p.;10;;;39858;766711.13;1105518.38;2013-12-06T00:00:00
5496055;549509;Kostelec nad Vltavou;;;;;70203;Kostelec nad Vltavou;;;è.p.;11;;;39858;766749.94;1105403.88;2013-12-06T00:00:00
5496063;549509;Kostelec nad Vltavou;;;;;70203;Kostelec nad Vltavou;;;è.p.;12;;;39858;766696.88;1105444.00;2013-12-06T00:00:00
5496071;549509;Kostelec nad Vltavou;;;;;70203;Kostelec nad Vltavou;;;è.p.;13;;;39858;766646.25;1105467.25;2013-12-06T00:00:00
5496080;549509;Kostelec nad Vltavou;;;;;70203;Kostelec nad Vltavou;;;è.p.;14;;;39858;766670.42;1105503.78;2022-10-23T00:00:00
5496098;549509;Kostelec nad Vltavou;;;;;70203;Kostelec nad Vltavou;;;è.p.;15;;;39858;767205.12;1105427.86;2013-12-06T00:00:00
5496101;549509;Kostelec nad Vltavou;;;;;70203;Kostelec nad Vltavou;;;è.p.;16;;;39858;767158.59;1105431.19;2022-10-23T00:00:00
5496110;549509;Kostelec nad Vltavou;;;;;70203;Kostelec nad Vltavou;;;è.p.;17;;;39858;766716.13;1105614.50;2013-12-06T00:00:00
5496128;549509;Kostelec nad Vltavou;;;;;70203;Kostelec nad Vltavou;;;è.p.;18;;;39858;766724.81;1105744.64;2022-09-20T00:00:00
5496136;549509;Kostelec nad Vltavou;;;;;70203;Kostelec nad Vltavou;;;è.p.;19;;;39858;766747.69;1105716.38;2013-12-06T00:00:00
5496144;549509;Kostelec nad Vltavou;;;;;70203;Kostelec nad Vltavou;;;è.p.;20;;;39858;766751.44;1105693.13;2013-12-06T00:00:00
5496152;549509;Kostelec nad Vltavou;;;;;70203;Kostelec nad Vltavou;;;è.p.;21;;;39858;766755.19;1105671.25;2013-12-06T00:00:00
5496161;549509;Kostelec nad Vltavou;;;;;70203;Kostelec nad Vltavou;;;è.p.;22;;;39858;766819.00;1105612.00;2013-12-06T00:00:00
5496179;549509;Kostelec nad Vltavou;;;;;70203;Kostelec nad Vltavou;;;è.p.;23;;;39858;766847.31;1105562.38;2013-12-06T00:00:00
5496187;549509;Kostelec nad Vltavou;;;;;70203;Kostelec nad Vltavou;;;è.p.;24;;;39858;766898.88;1105606.25;2013-12-06T00:00:00
5496195;549509;Kostelec nad Vltavou;;;;;70203;Kostelec nad Vltavou;;;è.p.;25;;;39858;766946.44;1105603.00;2013-12-06T00:00:00
5496209;549509;Kostelec nad Vltavou;;;;;70203;Kostelec nad Vltavou;;;è.p.;26;;;39858;766919.87;1105576.59;2022-10-23T00:00:00
5496217;549509;Kostelec nad Vltavou;;;;;70203;Kostelec nad Vltavou;;;è.p.;27;;;39858;766917.69;1105564.13;2013-12-06T00:00:00
5496225;549509;Kostelec nad Vltavou;;;;;70203;Kostelec nad Vltavou;;;è.p.;28;;;39858;767190.18;1105927.10;2022-10-23T00:00:00
5496233;549509;Kostelec nad Vltavou;;;;;70203;Kostelec nad Vltavou;;;è.p.;29;;;39858;766684.13;1105537.13;2013-12-06T00:00:00
