Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
15139972;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;1;;;51238;653817.81;980093.99;2017-08-31T00:00:00
15139981;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;2;;;51238;657079.36;987603.19;2025-11-11T00:00:00
15139999;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;3;;;51238;657300.41;987477.64;2025-08-14T00:00:00
15140008;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;4;;;51238;657279.94;987299.19;2013-12-01T00:00:00
15140016;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;5;;;51238;657326.00;987530.00;2013-12-01T00:00:00
15140024;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;6;;;51238;657443.90;987196.32;2022-11-01T00:00:00
15140032;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;7;;;51238;657410.63;987132.31;2013-12-01T00:00:00
15140041;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;8;;;51238;657412.75;987079.06;2013-12-01T00:00:00
15140059;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;9;;;51238;657085.00;986847.00;2013-12-01T00:00:00
15140067;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;10;;;51238;656920.00;986839.00;2013-12-01T00:00:00
15140075;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;11;;;51238;657316.75;986895.44;2013-12-01T00:00:00
15140083;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;12;;;51238;657252.75;986775.25;2013-12-01T00:00:00
15140105;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;14;;;51238;657963.42;986889.75;2022-11-01T00:00:00
15140113;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;15;;;51238;656678.81;987135.63;2013-12-01T00:00:00
15140121;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;16;;;51238;656464.67;987262.36;2024-09-11T00:00:00
15140130;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;17;;;51238;657240.00;986608.00;2013-12-01T00:00:00
15140148;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;18;;;51238;657045.19;986815.88;2013-12-01T00:00:00
15140164;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;20;;;51238;656340.25;987250.13;2013-12-01T00:00:00
15140172;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;21;;;51238;655558.45;986013.46;2022-11-01T00:00:00
15140181;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;22;;;51238;656369.77;987262.59;2013-12-01T00:00:00
15140199;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;23;;;51238;657074.50;987641.31;2013-12-01T00:00:00
15140202;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;24;;;51238;655645.25;987047.06;2013-12-01T00:00:00
15140211;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;25;;;51238;656071.63;987775.91;2020-01-17T00:00:00
15140229;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;26;;;51238;656075.16;987830.15;2022-11-01T00:00:00
15140237;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;27;;;51238;656045.50;987898.34;2025-06-23T00:00:00
15140245;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;28;;;51238;656055.56;987961.06;2013-12-01T00:00:00
15140253;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;29;;;51238;655984.06;988016.06;2013-12-01T00:00:00
15140261;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;30;;;51238;655576.00;987674.00;2013-12-01T00:00:00
15140270;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;31;;;51238;655738.56;987682.31;2013-12-01T00:00:00
15140288;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;32;;;51238;655964.00;988140.00;2013-12-01T00:00:00
15140296;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;33;;;51238;655847.03;988410.35;2013-12-01T00:00:00
15140300;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;35;;;51238;655680.91;988383.06;2022-11-01T00:00:00
15140318;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;36;;;51238;655807.82;988423.29;2022-11-01T00:00:00
15140326;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;37;;;51238;655692.50;987307.00;2013-12-01T00:00:00
15140334;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;38;;;51238;656209.00;988202.00;2013-12-01T00:00:00
15140342;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;39;;;51238;656031.00;988213.00;2013-12-01T00:00:00
15140369;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;41;;;51238;657124.13;987408.94;2013-12-01T00:00:00
15140377;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;42;;;51238;656255.00;988199.00;2013-12-01T00:00:00
15140385;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;43;;;51238;656271.82;988172.72;2015-09-04T00:00:00
15140393;577669;Vítkovice;;;;;183121;Vítkovice;;;è.p.;44;;;51238;655878.57;989006.88;2022-11-01T00:00:00
