Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
3757889;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;1;;;59453;628397.68;1143230.32;2013-12-01T00:00:00
3757897;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;2;;;59453;628416.99;1143240.16;2013-12-01T00:00:00
3757901;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;3;;;59453;628434.68;1143246.34;2013-12-01T00:00:00
3757919;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;4;;;59453;628450.75;1143244.64;2013-12-01T00:00:00
3757927;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;5;;;59453;628468.42;1143246.48;2013-12-01T00:00:00
3757935;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;6;;;59453;628482.66;1143252.54;2013-12-01T00:00:00
3757943;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;7;;;59453;628506.19;1143259.95;2013-12-01T00:00:00
3757951;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;8;;;59453;628528.07;1143270.03;2013-12-01T00:00:00
3757960;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;9;;;59453;628542.71;1143278.77;2013-12-01T00:00:00
3757978;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;11;;;59453;628357.44;1143231.24;2013-12-01T00:00:00
3757986;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;12;;;59453;628584.95;1143314.89;2013-12-01T00:00:00
3757994;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;13;;;59453;628596.56;1143330.01;2013-12-01T00:00:00
3758010;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;16;;;59453;628601.08;1143399.48;2013-12-01T00:00:00
3758028;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;17;;;59453;628587.11;1143386.58;2013-12-01T00:00:00
3758036;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;19;;;59453;628545.05;1143364.72;2013-12-01T00:00:00
3758044;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;20;;;59453;628507.86;1143356.03;2013-12-01T00:00:00
3758052;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;21;;;59453;628483.86;1143343.13;2013-12-01T00:00:00
3758061;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;22;;;59453;628443.27;1143323.96;2013-12-01T00:00:00
3758079;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;24;;;59453;628365.48;1143282.49;2013-12-01T00:00:00
3758087;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;25;;;59453;628352.94;1143278.93;2013-12-01T00:00:00
3758095;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;26;;;59453;628338.16;1143258.79;2013-12-01T00:00:00
3758117;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;30;;;59453;628459.72;1143307.05;2013-12-01T00:00:00
3758125;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;31;;;59453;628684.56;1143411.16;2013-12-01T00:00:00
3758150;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;34;;;59453;628765.17;1143381.38;2013-12-01T00:00:00
3758168;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;35;;;59453;628725.05;1143472.69;2013-12-01T00:00:00
3758184;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;37;;;59453;628701.57;1143461.36;2013-12-01T00:00:00
3758192;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;38;;;59453;628610.52;1143354.20;2013-12-01T00:00:00
3758206;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;39;;;59453;628714.78;1143430.56;2013-12-01T00:00:00
3758214;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;40;;;59453;628682.93;1143138.80;2013-12-01T00:00:00
3758222;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;41;;;59453;628748.78;1143505.34;2013-12-01T00:00:00
3758231;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;42;;;59453;628820.00;1143265.00;2013-12-01T00:00:00
3758249;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;43;;;59453;628550.68;1143075.12;2013-12-01T00:00:00
3758257;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;44;;;59453;628687.29;1143107.10;2013-12-01T00:00:00
3758265;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;45;;;59453;629384.18;1144868.56;2013-12-01T00:00:00
3758273;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;46;;;59453;628692.47;1143404.77;2013-12-01T00:00:00
3758281;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;47;;;59453;628774.76;1143530.44;2013-12-01T00:00:00
3758290;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;48;;;59453;628698.02;1143397.72;2013-12-01T00:00:00
3758303;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;49;;;59453;628812.41;1143279.03;2013-12-01T00:00:00
3758320;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;51;;;59453;628746.66;1143453.33;2013-12-01T00:00:00
3758338;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;52;;;59453;628659.32;1143388.48;2013-12-01T00:00:00
3758346;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;53;;;59453;628409.08;1143317.06;2013-12-01T00:00:00
3758354;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;54;;;59453;628664.65;1143445.56;2013-12-01T00:00:00
3758362;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;55;;;59453;628771.99;1143472.42;2013-12-01T00:00:00
3758371;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;56;;;59453;628750.53;1143400.40;2013-12-01T00:00:00
3758389;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;57;;;59453;628736.56;1143417.88;2013-12-01T00:00:00
3758397;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;58;;;59453;628758.68;1143343.55;2013-12-01T00:00:00
3758401;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;59;;;59453;628603.41;1143129.88;2013-12-01T00:00:00
3758419;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;60;;;59453;628691.41;1143155.50;2013-12-01T00:00:00
3758427;597112;Záblatí;;;;;189201;Záblatí;;;è.ev.;1;;;59453;629655.94;1142819.11;2013-12-01T00:00:00
3801209;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;10;;;59453;628553.14;1143288.51;2013-12-01T00:00:00
3801225;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;18;;;59453;628562.85;1143374.20;2013-12-01T00:00:00
3801233;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;23;;;59453;628388.11;1143298.49;2013-12-01T00:00:00
3801241;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;27;;;59453;628564.59;1143046.30;2013-12-01T00:00:00
25853104;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;64;;;59453;628834.21;1143253.12;2013-12-01T00:00:00
25897748;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;62;;;59453;628745.50;1143206.84;2013-12-01T00:00:00
26005247;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;61;;;59453;628728.25;1143192.05;2013-12-01T00:00:00
26245965;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;65;;;59453;628770.91;1143327.47;2013-12-01T00:00:00
27648397;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;67;;;59453;628557.15;1143116.63;2013-12-01T00:00:00
27648401;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;66;;;59453;628694.86;1143245.33;2013-12-01T00:00:00
27745732;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;104;;;59453;628973.00;1143128.00;2013-12-01T00:00:00
27833046;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;76;;;59453;628915.99;1143094.86;2013-12-01T00:00:00
28044398;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;80;;;59453;628858.80;1143057.80;2013-12-01T00:00:00
28406010;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;69;;;59453;628833.60;1143221.74;2023-05-21T00:00:00
31333834;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;63;;;59453;628765.42;1143607.56;2013-12-01T00:00:00
41034082;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;101;;;59453;628972.81;1143040.75;2013-12-01T00:00:00
41920538;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;70;;;59453;628708.12;1143167.93;2013-12-01T00:00:00
41923278;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;92;;;59453;628827.58;1142979.74;2013-12-01T00:00:00
42061202;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;68;;;59453;628806.47;1143234.07;2013-12-01T00:00:00
42219817;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;71;;;59453;628647.27;1143153.89;2013-12-01T00:00:00
72807741;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;73;;;59453;628756.82;1143228.76;2014-06-17T00:00:00
73461512;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;83;;;59453;628914.77;1143022.29;2015-02-25T00:00:00
74155105;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;74;;;59453;628743.15;1143518.02;2015-10-16T00:00:00
75936313;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;84;;;59453;628885.93;1143015.04;2017-03-16T00:00:00
76179214;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;100;;;59453;629009.13;1143060.52;2017-05-24T00:00:00
76309606;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;87;;;59453;628793.26;1143006.65;2017-06-20T00:00:00
78500028;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;89;;;59453;628752.43;1142969.39;2018-07-09T00:00:00
78713773;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;85;;;59453;628861.98;1143010.32;2018-09-24T00:00:00
78713790;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;86;;;59453;628829.27;1143009.19;2018-09-24T00:00:00
79097057;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;93;;;59453;628854.32;1142975.48;2019-01-28T00:00:00
79325955;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;72;;;59453;628731.94;1143494.81;2019-04-25T00:00:00
79460411;597112;Záblatí;;;;;189201;Záblatí;;;è.p.;78;;;59453;628867.15;1143081.49;2019-06-13T00:00:00
