Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
16264983;552429;Svésedlice;;;;;160318;Svésedlice;;;è.p.;1;;;78354;538127.40;1124661.03;2013-11-29T00:00:00
16264991;552429;Svésedlice;;;;;160318;Svésedlice;;;è.p.;2;;;78354;538103.88;1124673.04;2013-11-29T00:00:00
16265009;552429;Svésedlice;;;;;160318;Svésedlice;;;è.p.;3;;;78354;538088.12;1124679.78;2013-11-29T00:00:00
16265017;552429;Svésedlice;;;;;160318;Svésedlice;;;è.p.;4;;;78354;538071.12;1124691.95;2013-11-29T00:00:00
16265025;552429;Svésedlice;;;;;160318;Svésedlice;;;è.p.;5;;;78354;537889.16;1124557.05;2013-11-29T00:00:00
16265033;552429;Svésedlice;;;;;160318;Svésedlice;;;è.p.;6;;;78354;538081.15;1124774.77;2013-11-29T00:00:00
16265041;552429;Svésedlice;;;;;160318;Svésedlice;;;è.p.;7;;;78354;538064.43;1124807.33;2013-11-29T00:00:00
16265050;552429;Svésedlice;;;;;160318;Svésedlice;;;è.p.;8;;;78354;538027.13;1124757.53;2013-11-29T00:00:00
16265068;552429;Svésedlice;;;;;160318;Svésedlice;;;è.p.;9;;;78354;537999.88;1124745.46;2013-11-29T00:00:00
16265076;552429;Svésedlice;;;;;160318;Svésedlice;;;è.p.;10;;;78354;537965.12;1124738.47;2013-11-29T00:00:00
16265084;552429;Svésedlice;;;;;160318;Svésedlice;;;è.p.;11;;;78354;537946.47;1124725.47;2013-11-29T00:00:00
16265092;552429;Svésedlice;;;;;160318;Svésedlice;;;è.p.;12;;;78354;537922.10;1124685.48;2013-11-29T00:00:00
16265106;552429;Svésedlice;;;;;160318;Svésedlice;;;è.p.;14;;;78354;538111.45;1124627.49;2013-11-29T00:00:00
16265114;552429;Svésedlice;;;;;160318;Svésedlice;;;è.p.;15;;;78354;537948.36;1124636.47;2013-11-29T00:00:00
16265149;552429;Svésedlice;;;;;160318;Svésedlice;;;è.p.;18;;;78354;538036.65;1124605.81;2013-11-29T00:00:00
16265157;552429;Svésedlice;;;;;160318;Svésedlice;;;è.p.;19;;;78354;538063.26;1124610.51;2013-11-29T00:00:00
16265165;552429;Svésedlice;;;;;160318;Svésedlice;;;è.p.;20;;;78354;538088.41;1124620.20;2013-11-29T00:00:00
16265173;552429;Svésedlice;;;;;160318;Svésedlice;;;è.p.;21;;;78354;538128.09;1124631.85;2013-11-29T00:00:00
16265181;552429;Svésedlice;;;;;160318;Svésedlice;;;è.p.;22;;;78354;538147.44;1124637.42;2013-11-29T00:00:00
