Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
18695809;591564;Radošov;;;;;138517;Radošov;;;è.p.;1;;;67507;655576.17;1138601.28;2013-12-01T00:00:00
18695817;591564;Radošov;;;;;138517;Radošov;;;è.p.;2;;;67507;655649.93;1138576.45;2013-12-01T00:00:00
18695833;591564;Radošov;;;;;138517;Radošov;;;è.p.;4;;;67507;655703.98;1138558.51;2015-03-04T00:00:00
18695841;591564;Radošov;;;;;138517;Radošov;;;è.p.;5;;;67507;655707.17;1138531.08;2013-12-01T00:00:00
18695850;591564;Radošov;;;;;138517;Radošov;;;è.p.;6;;;67507;655738.64;1138524.09;2013-12-01T00:00:00
18695868;591564;Radošov;;;;;138517;Radošov;;;è.p.;7;;;67507;655809.61;1138517.91;2013-12-01T00:00:00
18695876;591564;Radošov;;;;;138517;Radošov;;;è.p.;8;;;67507;655779.39;1138565.77;2013-12-01T00:00:00
18695884;591564;Radošov;;;;;138517;Radošov;;;è.p.;9;;;67507;655825.72;1138550.44;2013-12-01T00:00:00
18695892;591564;Radošov;;;;;138517;Radošov;;;è.p.;10;;;67507;655850.62;1138543.07;2022-03-07T00:00:00
18695906;591564;Radošov;;;;;138517;Radošov;;;è.p.;11;;;67507;655896.31;1138551.63;2013-12-01T00:00:00
18695914;591564;Radošov;;;;;138517;Radošov;;;è.p.;12;;;67507;655916.44;1138572.91;2013-12-01T00:00:00
18695922;591564;Radošov;;;;;138517;Radošov;;;è.p.;13;;;67507;655932.28;1138549.95;2013-12-01T00:00:00
18695931;591564;Radošov;;;;;138517;Radošov;;;è.p.;14;;;67507;655959.53;1138539.27;2013-12-01T00:00:00
18695949;591564;Radošov;;;;;138517;Radošov;;;è.p.;15;;;67507;655963.55;1138563.68;2013-12-01T00:00:00
18695957;591564;Radošov;;;;;138517;Radošov;;;è.p.;16;;;67507;655854.25;1138497.26;2013-12-01T00:00:00
18695965;591564;Radošov;;;;;138517;Radošov;;;è.p.;17;;;67507;655916.86;1138492.65;2013-12-01T00:00:00
18695973;591564;Radošov;;;;;138517;Radošov;;;è.p.;18;;;67507;655939.25;1138487.49;2013-12-01T00:00:00
18695981;591564;Radošov;;;;;138517;Radošov;;;è.p.;19;;;67507;655958.10;1138487.18;2013-12-01T00:00:00
18695990;591564;Radošov;;;;;138517;Radošov;;;è.p.;20;;;67507;656009.66;1138512.47;2013-12-01T00:00:00
18696007;591564;Radošov;;;;;138517;Radošov;;;è.p.;21;;;67507;656029.06;1138542.38;2013-12-01T00:00:00
18696015;591564;Radošov;;;;;138517;Radošov;;;è.p.;22;;;67507;656037.41;1138551.60;2013-12-01T00:00:00
18696023;591564;Radošov;;;;;138517;Radošov;;;è.p.;23;;;67507;656075.07;1138615.75;2013-12-01T00:00:00
18696040;591564;Radošov;;;;;138517;Radošov;;;è.p.;25;;;67507;655925.76;1138610.64;2013-12-01T00:00:00
18696058;591564;Radošov;;;;;138517;Radošov;;;è.p.;26;;;67507;655938.22;1138640.39;2013-12-01T00:00:00
18696066;591564;Radošov;;;;;138517;Radošov;;;è.p.;27;;;67507;655894.29;1138632.66;2014-10-16T00:00:00
18696074;591564;Radošov;;;;;138517;Radošov;;;è.p.;28;;;67507;655794.10;1138615.36;2013-12-01T00:00:00
18696082;591564;Radošov;;;;;138517;Radošov;;;è.p.;29;;;67507;655752.34;1138616.82;2013-12-01T00:00:00
