Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
14787679;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;1;;;37821;718241.88;1138421.88;2013-12-01T00:00:00
14787687;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;2;;;37821;718129.50;1138499.25;2013-12-01T00:00:00
14787695;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;3;;;37821;718035.63;1138389.25;2013-12-01T00:00:00
14787709;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;4;;;37821;717994.06;1138358.25;2013-12-01T00:00:00
14787717;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;5;;;37821;717853.09;1138365.30;2022-10-26T00:00:00
14787725;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;6;;;37821;717818.96;1138355.47;2022-10-26T00:00:00
14787733;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;7;;;37821;717873.38;1138246.25;2013-12-01T00:00:00
14787741;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;8;;;37821;717784.52;1138239.48;2022-10-26T00:00:00
14787750;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;9;;;37821;717746.50;1138235.88;2013-12-01T00:00:00
14787768;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;10;;;37821;717679.50;1138182.63;2013-12-01T00:00:00
14787776;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;11;;;37821;717539.25;1138208.00;2013-12-01T00:00:00
14787784;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;12;;;37821;717601.09;1138166.00;2022-10-26T00:00:00
14787792;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;13;;;37821;717697.69;1138060.50;2013-12-01T00:00:00
14787806;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;14;;;37821;717698.38;1138080.50;2013-12-01T00:00:00
14787814;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;15;;;37821;717670.56;1138011.75;2013-12-01T00:00:00
14787822;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;16;;;37821;717634.17;1138012.53;2022-10-26T00:00:00
14787831;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;17;;;37821;717580.50;1138150.00;2013-12-01T00:00:00
14787849;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;18;;;37821;717562.16;1137882.33;2022-10-26T00:00:00
14787857;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;19;;;37821;717426.06;1137775.38;2013-12-01T00:00:00
14787865;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;20;;;37821;717399.81;1137634.13;2013-12-01T00:00:00
14787873;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;21;;;37821;717163.75;1137728.75;2013-12-01T00:00:00
14787881;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;22;;;37821;717337.06;1137569.63;2013-12-01T00:00:00
14787890;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;23;;;37821;717291.13;1137420.75;2013-12-01T00:00:00
14787903;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;24;;;37821;717257.00;1137412.08;2022-10-26T00:00:00
14787911;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;25;;;37821;717240.00;1137380.00;2013-12-01T00:00:00
14787920;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;26;;;37821;717211.97;1137339.29;2022-10-26T00:00:00
14787938;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;27;;;37821;717416.88;1138277.50;2013-12-01T00:00:00
14787946;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;28;;;37821;717200.94;1137315.50;2013-12-01T00:00:00
14787954;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;29;;;37821;717201.25;1137189.88;2013-12-01T00:00:00
14787962;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;30;;;37821;717289.52;1137244.31;2022-10-26T00:00:00
14787971;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;31;;;37821;717318.50;1137290.75;2013-12-01T00:00:00
14787989;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;32;;;37821;717399.56;1137349.38;2013-12-01T00:00:00
14787997;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;33;;;37821;717515.47;1137464.82;2022-10-26T00:00:00
14788004;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;34;;;37821;717617.46;1137648.16;2022-10-26T00:00:00
14788012;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;35;;;37821;717740.93;1137734.24;2022-10-26T00:00:00
14788021;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;36;;;37821;717816.30;1137844.16;2022-10-26T00:00:00
14788039;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;37;;;37821;717632.58;1137968.18;2022-10-26T00:00:00
14788047;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;38;;;37821;717807.75;1138068.65;2022-10-26T00:00:00
14788055;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;39;;;37821;717836.25;1138092.88;2013-12-01T00:00:00
14788063;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;40;;;37821;717428.09;1137696.03;2022-10-26T00:00:00
14788071;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;41;;;37821;718067.75;1138462.30;2022-10-26T00:00:00
14788080;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;42;;;37821;718144.25;1138413.25;2013-12-01T00:00:00
14788098;561029;Svìtce;;;;;160326;Svìtce;;;è.p.;43;;;37821;717520.00;1138180.50;2013-12-01T00:00:00
