Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
22859781;598402;Háje;;;;;36552;Háje;;;è.p.;1;;;26101;775542.99;1085178.03;2013-12-01T00:00:00
22859799;598402;Háje;;;;;36552;Háje;;;è.p.;2;;;26101;775564.77;1085050.09;2013-12-01T00:00:00
22859802;598402;Háje;;;;;36552;Háje;;;è.p.;3;;;26101;775558.84;1085106.56;2013-12-01T00:00:00
22859811;598402;Háje;;;;;36552;Háje;;;è.p.;4;;;26101;775726.24;1085033.22;2013-12-01T00:00:00
22859829;598402;Háje;;;;;36552;Háje;;;è.p.;5;;;26101;775750.56;1084625.23;2013-12-01T00:00:00
22859837;598402;Háje;;;;;36552;Háje;;;è.p.;6;;;26101;775727.63;1084688.70;2013-12-01T00:00:00
22859845;598402;Háje;;;;;36552;Háje;;;è.p.;7;;;26101;775752.82;1084683.60;2013-12-01T00:00:00
22859853;598402;Háje;;;;;36552;Háje;;;è.p.;8;;;26101;775796.00;1084649.34;2013-12-01T00:00:00
22859861;598402;Háje;;;;;36552;Háje;;;è.p.;9;;;26101;776219.49;1085098.91;2013-12-01T00:00:00
22859870;598402;Háje;;;;;36552;Háje;;;è.p.;10;;;26101;776024.87;1085158.75;2013-12-01T00:00:00
22859888;598402;Háje;;;;;36552;Háje;;;è.p.;11;;;26101;776130.07;1085441.17;2018-08-31T00:00:00
22859896;598402;Háje;;;;;36552;Háje;;;è.p.;12;;;26101;775685.21;1085046.42;2013-12-01T00:00:00
22859900;598402;Háje;;;;;36552;Háje;;;è.p.;13;;;26101;776105.74;1084988.10;2013-12-01T00:00:00
22859918;598402;Háje;;;;;36552;Háje;;;è.p.;14;;;26101;775743.39;1085187.55;2013-12-01T00:00:00
22859926;598402;Háje;;;;;36552;Háje;;;è.p.;15;;;26101;775712.38;1085226.87;2013-12-01T00:00:00
22859934;598402;Háje;;;;;36552;Háje;;;è.p.;16;;;26101;775655.00;1085272.89;2013-12-01T00:00:00
22859942;598402;Háje;;;;;36552;Háje;;;è.p.;17;;;26101;775687.57;1084646.69;2013-12-01T00:00:00
22859951;598402;Háje;;;;;36552;Háje;;;è.p.;18;;;26101;776105.97;1085434.73;2013-12-01T00:00:00
22859969;598402;Háje;;;;;36552;Háje;;;è.p.;19;;;26101;775739.77;1085218.51;2013-12-01T00:00:00
22859977;598402;Háje;;;;;36552;Háje;;;è.p.;20;;;26101;775899.28;1085410.74;2024-04-26T00:00:00
22859985;598402;Háje;;;;;36552;Háje;;;è.p.;21;;;26101;775752.90;1085218.56;2013-12-01T00:00:00
22859993;598402;Háje;;;;;36552;Háje;;;è.p.;22;;;26101;775738.41;1085240.77;2013-12-01T00:00:00
22860002;598402;Háje;;;;;36552;Háje;;;è.p.;23;;;26101;775765.23;1085005.05;2013-12-01T00:00:00
22860011;598402;Háje;;;;;36552;Háje;;;è.p.;24;;;26101;775805.86;1085006.77;2013-12-01T00:00:00
22860029;598402;Háje;;;;;36552;Háje;;;è.p.;25;;;26101;775673.80;1085217.94;2013-12-01T00:00:00
22860037;598402;Háje;;;;;36552;Háje;;;è.p.;26;;;26101;775769.05;1085134.61;2013-12-01T00:00:00
22860045;598402;Háje;;;;;36552;Háje;;;è.p.;27;;;26101;775788.54;1085072.14;2013-12-01T00:00:00
22860053;598402;Háje;;;;;36552;Háje;;;è.p.;28;;;26101;775610.30;1085108.56;2013-12-01T00:00:00
22860061;598402;Háje;;;;;36552;Háje;;;è.p.;29;;;26101;775680.22;1084980.35;2013-12-01T00:00:00
22860070;598402;Háje;;;;;36552;Háje;;;è.p.;30;;;26101;775655.90;1085030.24;2013-12-01T00:00:00
22860088;598402;Háje;;;;;36552;Háje;;;è.p.;31;;;26101;775663.77;1085019.20;2013-12-01T00:00:00
22860096;598402;Háje;;;;;36552;Háje;;;è.p.;32;;;26101;775821.46;1084975.28;2013-12-01T00:00:00
22860100;598402;Háje;;;;;36552;Háje;;;è.p.;33;;;26101;775789.64;1085053.67;2013-12-01T00:00:00
22860118;598402;Háje;;;;;36552;Háje;;;è.p.;34;;;26101;775832.07;1084920.66;2013-12-01T00:00:00
22860126;598402;Háje;;;;;36552;Háje;;;è.p.;35;;;26101;775865.78;1084872.11;2013-12-01T00:00:00
22860134;598402;Háje;;;;;36552;Háje;;;è.p.;36;;;26101;775777.18;1084972.57;2013-12-01T00:00:00
22860142;598402;Háje;;;;;36552;Háje;;;è.p.;37;;;26101;775893.24;1084845.92;2013-12-01T00:00:00
22860151;598402;Háje;;;;;36552;Háje;;;è.p.;38;;;26101;775811.66;1084940.22;2013-12-01T00:00:00
22860169;598402;Háje;;;;;36552;Háje;;;è.p.;39;;;26101;775878.60;1084918.70;2013-12-01T00:00:00
22860185;598402;Háje;;;;;36552;Háje;;;è.p.;41;;;26101;775756.03;1084936.13;2013-12-01T00:00:00
22860193;598402;Háje;;;;;36552;Háje;;;è.p.;42;;;26101;775736.27;1084895.48;2013-12-01T00:00:00
22860207;598402;Háje;;;;;36552;Háje;;;è.p.;43;;;26101;775953.62;1084752.71;2013-12-01T00:00:00
22860215;598402;Háje;;;;;36552;Háje;;;è.p.;44;;;26101;775677.02;1084911.44;2013-12-01T00:00:00
22860231;598402;Háje;;;;;36552;Háje;;;è.p.;46;;;26101;775878.65;1085408.43;2013-12-01T00:00:00
22860240;598402;Háje;;;;;36552;Háje;;;è.p.;47;;;26101;775846.58;1084981.73;2013-12-01T00:00:00
22860258;598402;Háje;;;;;36552;Háje;;;è.p.;48;;;26101;775836.34;1085026.32;2013-12-01T00:00:00
22860266;598402;Háje;;;;;36552;Háje;;;è.p.;49;;;26101;775817.00;1085082.80;2013-12-01T00:00:00
22860274;598402;Háje;;;;;36552;Háje;;;è.p.;50;;;26101;775805.53;1085126.61;2013-12-01T00:00:00
22860282;598402;Háje;;;;;36552;Háje;;;è.p.;51;;;26101;775791.95;1085161.08;2013-12-01T00:00:00
22860304;598402;Háje;;;;;36552;Háje;;;è.p.;53;;;26101;775760.27;1085319.38;2013-12-01T00:00:00
22860312;598402;Háje;;;;;36552;Háje;;;è.p.;54;;;26101;776126.21;1085133.18;2013-12-01T00:00:00
22860321;598402;Háje;;;;;36552;Háje;;;è.p.;55;;;26101;775924.07;1084800.55;2013-12-01T00:00:00
22860339;598402;Háje;;;;;36552;Háje;;;è.p.;56;;;26101;775708.06;1084996.65;2013-12-01T00:00:00
22860347;598402;Háje;;;;;36552;Háje;;;è.p.;57;;;26101;775838.93;1084893.24;2013-12-01T00:00:00
22860355;598402;Háje;;;;;36552;Háje;;;è.p.;58;;;26101;775899.80;1085331.99;2013-12-01T00:00:00
22860363;598402;Háje;;;;;36552;Háje;;;è.p.;59;;;26101;775828.30;1084866.57;2013-12-01T00:00:00
22860371;598402;Háje;;;;;36552;Háje;;;è.p.;60;;;26101;775797.65;1084880.74;2013-12-01T00:00:00
22860380;598402;Háje;;;;;36552;Háje;;;è.p.;61;;;26101;775551.42;1085181.96;2013-12-01T00:00:00
22860398;598402;Háje;;;;;36552;Háje;;;è.p.;62;;;26101;775787.32;1084947.31;2013-12-01T00:00:00
22860401;598402;Háje;;;;;36552;Háje;;;è.p.;63;;;26101;775764.97;1085142.47;2013-12-01T00:00:00
22860410;598402;Háje;;;;;36552;Háje;;;è.p.;64;;;26101;775850.63;1084880.91;2013-12-01T00:00:00
22860428;598402;Háje;;;;;36552;Háje;;;è.p.;65;;;26101;775824.89;1085063.99;2013-12-01T00:00:00
22860436;598402;Háje;;;;;36552;Háje;;;è.p.;66;;;26101;775794.28;1085038.06;2013-12-01T00:00:00
22860444;598402;Háje;;;;;36552;Háje;;;è.p.;67;;;26101;775759.36;1085170.53;2013-12-01T00:00:00
22860452;598402;Háje;;;;;36552;Háje;;;è.p.;68;;;26101;775719.42;1085278.66;2013-12-01T00:00:00
22860461;598402;Háje;;;;;36552;Háje;;;è.p.;69;;;26101;775843.50;1084646.71;2013-12-01T00:00:00
22860479;598402;Háje;;;;;36552;Háje;;;è.p.;70;;;26101;775644.39;1084666.84;2013-12-01T00:00:00
22860487;598402;Háje;;;;;36552;Háje;;;è.p.;71;;;26101;775687.52;1084888.38;2013-12-01T00:00:00
22860495;598402;Háje;;;;;36552;Háje;;;è.p.;72;;;26101;776129.83;1085027.10;2013-12-01T00:00:00
22860509;598402;Háje;;;;;36552;Háje;;;è.p.;73;;;26101;775680.20;1084709.13;2013-12-01T00:00:00
22860517;598402;Háje;;;;;36552;Háje;;;è.p.;74;;;26101;775762.59;1085303.77;2013-12-01T00:00:00
22860525;598402;Háje;;;;;36552;Háje;;;è.p.;75;;;26101;775520.19;1085117.87;2013-12-01T00:00:00
22860533;598402;Háje;;;;;36552;Háje;;;è.p.;76;;;26101;776122.88;1085013.72;2013-12-01T00:00:00
22860541;598402;Háje;;;;;36552;Háje;;;è.p.;77;;;26101;776141.10;1085042.81;2013-12-01T00:00:00
22860550;598402;Háje;;;;;36552;Háje;;;è.p.;78;;;26101;776222.32;1085068.49;2013-12-01T00:00:00
22860568;598402;Háje;;;;;36552;Háje;;;è.p.;79;;;26101;775851.29;1084965.46;2013-12-01T00:00:00
22860584;598402;Háje;;;;;36552;Háje;;;è.ev.;2;;;26101;776176.61;1085076.73;2013-12-01T00:00:00
22860606;598402;Háje;;;;;36552;Háje;;;è.ev.;4;;;26101;775873.08;1085313.11;2013-12-01T00:00:00
22860622;598402;Háje;;;;;36552;Háje;;;è.ev.;6;;;26101;775835.64;1085307.65;2013-12-01T00:00:00
22860631;598402;Háje;;;;;36552;Háje;;;è.ev.;7;;;26101;775873.71;1084963.50;2013-12-01T00:00:00
22860649;598402;Háje;;;;;36552;Háje;;;è.ev.;9;;;26101;775809.17;1085267.80;2013-12-01T00:00:00
22860657;598402;Háje;;;;;36552;Háje;;;è.ev.;12;;;26101;775824.98;1085223.41;2013-12-01T00:00:00
24378798;598402;Háje;;;;;36552;Háje;;;è.p.;80;;;26101;775670.86;1084949.38;2013-12-01T00:00:00
25258206;598402;Háje;;;;;36552;Háje;;;è.ev.;11;;;26101;776157.49;1085447.80;2013-12-01T00:00:00
25425641;598402;Háje;;;;;36552;Háje;;;è.p.;81;;;26101;775675.81;1085259.30;2013-12-01T00:00:00
25724398;598402;Háje;;;;;36552;Háje;;;è.p.;85;;;26101;776904.19;1085101.95;2013-12-01T00:00:00
25724401;598402;Háje;;;;;36552;Háje;;;è.p.;99;;;26101;776866.75;1085056.47;2013-12-01T00:00:00
25724410;598402;Háje;;;;;36552;Háje;;;è.p.;83;;;26101;775537.92;1084283.82;2013-12-01T00:00:00
25812670;598402;Háje;;;;;36552;Háje;;;è.p.;86;;;26101;775839.44;1085374.69;2013-12-01T00:00:00
25935704;598402;Háje;;;;;36552;Háje;;;è.p.;87;;;26101;775822.26;1085359.21;2013-12-01T00:00:00
26494027;598402;Háje;;;;;36552;Háje;;;è.p.;213;;;26101;776495.74;1085250.48;2013-12-01T00:00:00
26498057;598402;Háje;;;;;36552;Háje;;;è.p.;208;;;26101;776375.58;1085194.78;2013-12-01T00:00:00
26523906;598402;Háje;;;;;36552;Háje;;;è.p.;100;;;26101;776880.55;1085129.41;2013-12-01T00:00:00
26568144;598402;Háje;;;;;36552;Háje;;;è.p.;119;;;26101;775811.58;1084610.03;2013-12-01T00:00:00
26590930;598402;Háje;;;;;36552;Háje;;;è.p.;89;;;26101;775792.34;1085360.33;2013-12-01T00:00:00
26608677;598402;Háje;;;;;36552;Háje;;;è.p.;102;;;26101;776033.56;1084844.80;2013-12-01T00:00:00
26609771;598402;Háje;;;;;36552;Háje;;;è.p.;103;;;26101;776053.70;1084865.27;2013-12-01T00:00:00
26625369;598402;Háje;;;;;36552;Háje;;;è.p.;110;;;26101;776049.13;1084929.20;2013-12-01T00:00:00
26626888;598402;Háje;;;;;36552;Háje;;;è.p.;112;;;26101;776014.31;1084902.38;2013-12-01T00:00:00
26809729;598402;Háje;;;;;36552;Háje;;;è.p.;84;;;26101;775846.87;1085299.24;2013-12-01T00:00:00
26809737;598402;Háje;;;;;36552;Háje;;;è.p.;111;;;26101;776035.12;1084913.32;2013-12-01T00:00:00
26809745;598402;Háje;;;;;36552;Háje;;;è.p.;219;;;26101;776558.46;1085290.90;2013-12-01T00:00:00
26809753;598402;Háje;;;;;36552;Háje;;;è.p.;227;;;26101;776404.25;1085304.58;2013-12-01T00:00:00
26809761;598402;Háje;;;;;36552;Háje;;;è.ev.;15;;;26101;776206.63;1085413.86;2013-12-01T00:00:00
27058433;598402;Háje;;;;;36552;Háje;;;è.p.;224;;;26101;776865.61;1085231.27;2013-12-01T00:00:00
27262120;598402;Háje;;;;;36552;Háje;;;è.p.;221;;;26101;776586.54;1085317.61;2013-12-01T00:00:00
27285090;598402;Háje;;;;;36552;Háje;;;è.p.;101;;;26101;776020.67;1084825.09;2013-12-01T00:00:00
27394638;598402;Háje;;;;;36552;Háje;;;è.p.;211;;;26101;776460.47;1085201.63;2013-12-01T00:00:00
27449912;598402;Háje;;;;;36552;Háje;;;è.ev.;13;;;26101;775870.00;1085195.00;2013-12-01T00:00:00
27599507;598402;Háje;;;;;36552;Háje;;;è.ev.;27;;;26101;776189.89;1085434.28;2013-12-01T00:00:00
27621456;598402;Háje;;;;;36552;Háje;;;è.p.;115;;;26101;775969.00;1084855.00;2013-12-01T00:00:00
27628876;598402;Háje;;;;;36552;Háje;;;è.p.;195;;;26101;776204.46;1085127.18;2013-12-01T00:00:00
27628884;598402;Háje;;;;;36552;Háje;;;è.p.;104;;;26101;776073.79;1084880.74;2013-12-01T00:00:00
27639894;598402;Háje;;;;;36552;Háje;;;è.p.;113;;;26101;775998.08;1084886.69;2013-12-01T00:00:00
27682633;598402;Háje;;;;;36552;Háje;;;è.p.;202;;;26101;776234.49;1085287.71;2013-12-01T00:00:00
27792552;598402;Háje;;;;;36552;Háje;;;è.p.;215;;;26101;776477.44;1085271.69;2013-12-01T00:00:00
27875253;598402;Háje;;;;;36552;Háje;;;è.p.;223;;;26101;776661.74;1085309.52;2013-12-01T00:00:00
28025636;598402;Háje;;;;;36552;Háje;;;è.p.;218;;;26101;776557.00;1085321.00;2013-12-01T00:00:00
28105567;598402;Háje;;;;;36552;Háje;;;è.p.;193;;;26101;776228.53;1085159.06;2016-10-24T00:00:00
28185081;598402;Háje;;;;;36552;Háje;;;è.p.;226;;;26101;776442.00;1085299.00;2016-09-23T00:00:00
28265815;598402;Háje;;;;;36552;Háje;;;è.p.;200;;;26101;776232.57;1085214.30;2016-09-23T00:00:00
28289153;598402;Háje;;;;;36552;Háje;;;è.p.;209;;;26101;776408.40;1085192.58;2016-09-23T00:00:00
28311990;598402;Háje;;;;;36552;Háje;;;è.p.;212;;;26101;776472.48;1085228.83;2016-10-24T00:00:00
28312007;598402;Háje;;;;;36552;Háje;;;è.p.;125;;;26101;775878.16;1084942.48;2016-09-23T00:00:00
28325443;598402;Háje;;;;;36552;Háje;;;è.ev.;22;;;26101;775872.38;1085175.94;2016-09-23T00:00:00
30738822;598402;Háje;;;;;36552;Háje;;;è.p.;45;;;26101;775922.10;1084857.11;2013-12-01T00:00:00
30738831;598402;Háje;;;;;36552;Háje;;;è.p.;88;;;26101;776929.97;1085039.16;2013-12-01T00:00:00
30738849;598402;Háje;;;;;36552;Háje;;;è.ev.;16;;;26101;775868.72;1085269.48;2013-12-01T00:00:00
30738857;598402;Háje;;;;;36552;Háje;;;è.ev.;17;;;26101;775824.45;1085256.96;2013-12-01T00:00:00
30738865;598402;Háje;;;;;36552;Háje;;;è.ev.;19;;;26101;775831.59;1085201.29;2013-12-01T00:00:00
30738873;598402;Háje;;;;;36552;Háje;;;è.p.;126;;;26101;775836.30;1085183.55;2015-12-30T00:00:00
30738881;598402;Háje;;;;;36552;Háje;;;è.ev.;26;;;26101;775776.71;1085389.09;2013-12-01T00:00:00
40575080;598402;Háje;;;;;36552;Háje;;;è.p.;94;;;26101;775799.58;1085410.88;2013-12-01T00:00:00
41041933;598402;Háje;;;;;36552;Háje;;;è.p.;204;;;26101;776373.76;1085305.72;2013-12-01T00:00:00
41044851;598402;Háje;;;;;36552;Háje;;;è.p.;239;;;26101;776464.58;1085342.28;2013-12-01T00:00:00
41045939;598402;Háje;;;;;36552;Háje;;;è.p.;214;;;26101;776446.93;1085235.68;2013-12-01T00:00:00
41046129;598402;Háje;;;;;36552;Háje;;;è.p.;114;;;26101;775984.52;1084870.40;2013-12-01T00:00:00
41420462;598402;Háje;;;;;36552;Háje;;;è.p.;121;;;26101;775939.26;1084634.69;2013-12-01T00:00:00
41461321;598402;Háje;;;;;36552;Háje;;;è.p.;210;;;26101;776429.32;1085191.58;2013-12-01T00:00:00
41863470;598402;Háje;;;;;36552;Háje;;;è.p.;98;;;26101;775792.67;1085330.91;2013-12-01T00:00:00
42268320;598402;Háje;;;;;36552;Háje;;;è.p.;117;;;26101;775902.17;1084636.34;2013-12-01T00:00:00
42376483;598402;Háje;;;;;36552;Háje;;;è.p.;107;;;26101;776116.34;1084958.83;2013-12-01T00:00:00
42421055;598402;Háje;;;;;36552;Háje;;;è.p.;93;;;26101;775775.56;1085411.65;2013-12-01T00:00:00
42789818;598402;Háje;;;;;36552;Háje;;;è.p.;122;;;26101;775815.38;1084658.44;2013-12-01T00:00:00
70828024;598402;Háje;;;;;36552;Háje;;;è.p.;106;;;26101;776108.89;1084938.92;2014-01-02T00:00:00
70841209;598402;Háje;;;;;36552;Háje;;;è.p.;108;;;26101;776132.89;1084974.64;2014-01-06T00:00:00
