Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
6706100;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;1;;;39201;741060.43;1134892.33;2013-12-07T00:00:00
6706118;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;2;;;39201;741161.16;1134995.86;2013-12-07T00:00:00
6706126;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;3;;;39201;741049.35;1134979.89;2013-12-07T00:00:00
6706134;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;4;;;39201;740980.02;1135023.69;2013-12-07T00:00:00
6706142;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;5;;;39201;741132.58;1135014.89;2013-12-07T00:00:00
6706151;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;6;;;39201;740917.32;1135041.74;2013-12-07T00:00:00
6706169;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;7;;;39201;740925.58;1135009.33;2013-12-07T00:00:00
6706177;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;8;;;39201;740905.26;1134970.60;2013-12-07T00:00:00
6706185;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;9;;;39201;740929.65;1134981.73;2013-12-07T00:00:00
6706193;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;10;;;39201;740903.77;1134937.76;2013-12-07T00:00:00
6706207;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;11;;;39201;740903.78;1134914.31;2013-12-07T00:00:00
6706215;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;12;;;39201;740883.23;1134903.55;2013-12-07T00:00:00
6706223;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;13;;;39201;740873.01;1134841.80;2013-12-07T00:00:00
6706231;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;14;;;39201;740901.58;1134871.65;2013-12-07T00:00:00
6706240;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;15;;;39201;740960.43;1135110.98;2013-12-07T00:00:00
6706258;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;16;;;39201;741172.64;1134987.44;2013-12-07T00:00:00
6706266;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;17;;;39201;740975.88;1134847.03;2013-12-07T00:00:00
6706274;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;18;;;39201;740967.17;1134913.11;2013-12-07T00:00:00
6706282;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;19;;;39201;741037.52;1134852.26;2013-12-07T00:00:00
6706291;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;20;;;39201;741166.00;1134121.63;2013-12-07T00:00:00
6706304;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;21;;;39201;740993.40;1135049.94;2013-12-07T00:00:00
6706312;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;22;;;39201;740899.30;1135123.74;2013-12-07T00:00:00
6706321;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;23;;;39201;741060.49;1135044.23;2013-12-07T00:00:00
6706339;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;24;;;39201;741082.65;1135030.11;2013-12-07T00:00:00
6706347;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;25;;;39201;741050.36;1135045.10;2013-12-07T00:00:00
6706355;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;26;;;39201;741094.13;1134886.50;2013-12-07T00:00:00
6706363;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;27;;;39201;741015.03;1135060.29;2013-12-07T00:00:00
6706371;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;28;;;39201;740963.77;1134974.83;2013-12-07T00:00:00
6706380;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;29;;;39201;740890.30;1135130.65;2013-12-07T00:00:00
6706398;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;30;;;39201;742153.89;1133575.96;2013-12-07T00:00:00
6706401;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;31;;;39201;740905.93;1135118.75;2013-12-07T00:00:00
6706410;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;32;;;39201;740980.71;1135035.08;2013-12-07T00:00:00
6706428;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;33;;;39201;740978.90;1134969.66;2013-12-07T00:00:00
6706436;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;34;;;39201;741026.60;1135063.86;2013-12-07T00:00:00
6706444;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;35;;;39201;742729.94;1132853.14;2013-12-07T00:00:00
6706452;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;36;;;39201;740849.65;1134868.44;2013-12-07T00:00:00
6706461;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;37;;;39201;741099.59;1135024.96;2013-12-07T00:00:00
6706479;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;38;;;39201;741110.48;1135016.61;2013-12-07T00:00:00
6706487;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;39;;;39201;740937.04;1135131.01;2013-12-07T00:00:00
6706495;553298;Vlastiboø;;;;;183407;Svinky;;;è.p.;40;;;39201;740918.88;1135144.82;2013-12-07T00:00:00
6706509;553298;Vlastiboø;;;;;183415;Vlastiboø;;;è.p.;1;;;39201;739840.41;1136795.18;2022-10-24T00:00:00
